season,week,game_id,team,opp,is_home,off_plays,off_epa,off_pass_plays,off_pass_epa,off_rush_plays,off_rush_epa,off_success,off_plays_gt,off_epa_gt
2013,8,2013_08_NYJ_CIN,NYJ,CIN,0,65,-24.2867,41,-17.5994,24,-6.6872,24,25,-5.4665
2013,8,2013_08_PIT_OAK,LV,PIT,1,58,-9.6893,21,-11.9714,37,2.2822,19,38,4.3877
2013,8,2013_08_PIT_OAK,PIT,LV,0,69,-6.2515,49,-3.6036,20,-2.6479,28,53,-13.4422
2013,8,2013_08_SEA_STL,LA,SEA,1,71,-15.4444,34,-18.6905,37,3.2461,30,71,-15.4444
2013,8,2013_08_SEA_STL,SEA,LA,0,40,-10.5218,25,-6.1189,15,-4.4029,11,40,-10.5218
2013,8,2013_08_SF_JAX,JAX,SF,1,70,-6.0572,45,-3.5502,25,-2.507,30,15,-6.2463
2013,8,2013_08_SF_JAX,SF,JAX,0,55,24.9742,17,12.1954,38,12.7789,29,30,20.5283
2013,8,2013_08_WAS_DEN,DEN,WAS,1,76,3.6228,46,0.9382,30,2.6846,41,68,6.2698
2013,8,2013_08_WAS_DEN,WAS,DEN,0,70,-27.3768,42,-25.7997,28,-1.5771,27,56,-13.2709
2013,9,2013_09_ATL_CAR,ATL,CAR,0,47,-9.1105,28,-6.3583,19,-2.7522,20,37,1.6745
2013,9,2013_09_ATL_CAR,CAR,ATL,1,70,7.0257,37,5.6198,33,1.4059,31,61,5.8914
2013,9,2013_09_BAL_CLE,BAL,CLE,0,68,-1.9315,47,-0.466,21,-1.4655,24,67,-1.9698
2013,9,2013_09_BAL_CLE,CLE,BAL,1,68,0.5356,39,11.754,29,-11.2184,25,66,2.288
2013,9,2013_09_CHI_GB,CHI,GB,0,75,15.1096,42,10.4153,33,4.6943,31,72,15.7433
2013,9,2013_09_CHI_GB,GB,CHI,1,55,-2.8834,26,-12.3745,29,9.491,22,53,-3.2106
2013,9,2013_09_CIN_MIA,CIN,MIA,0,91,-2.7773,58,-10.3884,33,7.6111,40,91,-2.7773
2013,9,2013_09_CIN_MIA,MIA,CIN,1,61,-2.9649,31,0.6046,30,-3.5696,29,61,-2.9649
2013,9,2013_09_IND_HOU,HOU,IND,1,67,12.1764,34,15.665,33,-3.4886,34,57,13.6774
2013,9,2013_09_IND_HOU,IND,HOU,0,60,7.2337,46,6.8676,14,0.366,24,47,2.0312
2013,9,2013_09_KC_BUF,BUF,KC,1,77,-13.2294,39,-20.2204,38,6.991,32,70,-12.5711
2013,9,2013_09_KC_BUF,KC,BUF,0,51,-5.3432,31,-5.7778,20,0.4346,23,51,-5.3432
2013,9,2013_09_MIN_DAL,DAL,MIN,1,63,4.0674,54,6.3037,9,-2.2363,29,63,4.0674
2013,9,2013_09_MIN_DAL,MIN,DAL,0,68,2.2689,39,-0.4981,29,2.767,30,68,2.2689
2013,9,2013_09_NO_NYJ,NO,NYJ,0,65,1.7074,53,5.324,12,-3.6166,29,64,5.3652
2013,9,2013_09_NO_NYJ,NYJ,NO,1,57,3.2395,22,-1.4515,35,4.691,19,54,5.6499
2013,9,2013_09_PHI_OAK,LV,PHI,1,92,-2.4705,59,-9.3075,33,6.8369,39,40,2.9673
2013,9,2013_09_PHI_OAK,PHI,LV,0,55,35.1658,32,33.9571,23,1.2087,29,34,32.2678
2013,9,2013_09_PIT_NE,NE,PIT,1,70,27.7135,36,20.8349,34,6.8785,38,64,15.5595
2013,9,2013_09_PIT_NE,PIT,NE,0,72,8.0015,53,7.6804,19,0.3211,34,49,5.8669
2013,9,2013_09_SD_WAS,LAC,WAS,0,63,10.1133,47,9.182,16,0.9313,37,63,10.1133
2013,9,2013_09_SD_WAS,WAS,LAC,1,71,20.5411,32,11.9404,39,8.6008,33,71,20.5411
2013,9,2013_09_TB_SEA,SEA,TB,1,60,13.1723,26,5.6446,34,7.5277,30,60,13.1723
2013,9,2013_09_TB_SEA,TB,SEA,0,64,12.0075,27,7.5715,37,4.436,28,64,12.0075
2013,9,2013_09_TEN_STL,LA,TEN,1,68,0.2818,36,1.8279,32,-1.5461,28,68,0.2818
2013,9,2013_09_TEN_STL,TEN,LA,0,60,8.16,26,-3.0242,34,11.1842,28,57,9.7221
2013,10,2013_10_BUF_PIT,BUF,PIT,0,64,-14.2346,42,-14.9923,22,0.7577,23,45,-12.5352
2013,10,2013_10_BUF_PIT,PIT,BUF,1,67,-9.0981,34,-9.1878,33,0.0897,23,53,-3.2473
2013,10,2013_10_CAR_SF,CAR,SF,0,65,-9.7917,35,-6.2378,30,-3.5539,24,65,-9.7917
2013,10,2013_10_CAR_SF,SF,CAR,1,52,-18.8699,28,-9.7707,24,-9.0993,16,52,-18.8699
2013,10,2013_10_CIN_BAL,BAL,CIN,1,71,-21.6222,41,-16.0329,30,-5.5893,20,61,-15.733
2013,10,2013_10_CIN_BAL,CIN,BAL,0,85,-16.47,55,-16.1459,30,-0.3242,25,82,-23.659
2013,10,2013_10_DAL_NO,DAL,NO,0,43,-5.4161,27,-7.7624,16,2.3463,13,26,-1.6925
2013,10,2013_10_DAL_NO,NO,DAL,1,78,42.5672,42,24.2548,36,18.3124,50,46,21.4994
2013,10,2013_10_DEN_SD,DEN,LAC,0,60,12.681,38,14.6374,22,-1.9564,31,48,20.5308
2013,10,2013_10_DEN_SD,LAC,DEN,1,68,3.9758,33,5.0328,35,-1.057,29,62,-0.4123
2013,10,2013_10_DET_CHI,CHI,DET,1,72,-3.2986,51,8.0586,21,-11.3572,25,71,-3.3425
2013,10,2013_10_DET_CHI,DET,CHI,0,60,7.9038,35,5.1781,25,2.7257,27,60,7.9038
2013,10,2013_10_HOU_ARI,ARI,HOU,1,60,-6.7813,33,2.2383,27,-9.0196,26,59,-1.5097
2013,10,2013_10_HOU_ARI,HOU,ARI,0,67,-9.2319,46,-7.9651,21,-1.2668,29,67,-9.2319
2013,10,2013_10_JAX_TEN,JAX,TEN,0,55,-12.0896,26,-4.4103,29,-7.6793,17,55,-12.0896
2013,10,2013_10_JAX_TEN,TEN,JAX,1,70,-9.8584,43,1.5116,27,-11.37,31,62,-16.8842
2013,10,2013_10_MIA_TB,MIA,TB,0,59,-3.1227,45,3.3302,14,-6.453,21,59,-3.1227
2013,10,2013_10_MIA_TB,TB,MIA,1,58,-3.5565,23,-4.2095,35,0.653,23,58,-3.5565
2013,10,2013_10_OAK_NYG,LV,NYG,0,55,-16.8688,30,-20.4759,25,3.6072,22,55,-16.8688
2013,10,2013_10_OAK_NYG,NYG,LV,1,60,-12.5305,25,-10.6203,35,-1.9102,27,60,-12.5305
2013,10,2013_10_PHI_GB,GB,PHI,1,75,-7.6953,45,-6.1407,30,-1.5546,36,69,-9.2792
2013,10,2013_10_PHI_GB,PHI,GB,0,55,15.2474,21,8.0631,34,7.1843,26,40,16.5053
2013,10,2013_10_SEA_ATL,ATL,SEA,1,53,-6.4309,38,-5.6129,15,-0.818,18,26,-8.2165
2013,10,2013_10_SEA_ATL,SEA,ATL,0,69,24.187,27,20.3011,42,3.8859,35,39,17.7335
2013,10,2013_10_STL_IND,IND,LA,1,69,-24.3474,56,-14.6194,13,-9.728,29,28,-18.7059
2013,10,2013_10_STL_IND,LA,IND,0,54,4.9624,18,16.4209,36,-11.4584,15,19,5.8414
2013,10,2013_10_WAS_MIN,MIN,WAS,1,50,13.0673,28,9.2856,22,3.7817,23,50,13.0673
2013,10,2013_10_WAS_MIN,WAS,MIN,0,76,15.0184,40,10.6538,36,4.3646,38,76,15.0184
2013,11,2013_11_ARI_JAX,ARI,JAX,0,66,11.162,45,16.8905,21,-5.7285,29,59,14.4418
2013,11,2013_11_ARI_JAX,JAX,ARI,1,60,-11.2747,44,-8.1027,16,-3.1719,20,48,-8.3633
2013,11,2013_11_ATL_TB,ATL,TB,0,67,-0.1068,47,-10.4133,20,10.3065,31,39,-12.8273
2013,11,2013_11_ATL_TB,TB,ATL,1,65,11.158,27,6.5406,38,4.6174,29,37,9.9371
2013,11,2013_11_BAL_CHI,BAL,CHI,0,75,-5.1048,34,-6.3485,41,1.2437,30,75,-5.1048
2013,11,2013_11_BAL_CHI,CHI,BAL,1,58,3.7038,33,6.019,25,-2.3152,24,58,3.7038
2013,11,2013_11_CLE_CIN,CIN,CLE,1,56,-19.1744,28,-15.4131,28,-3.7613,16,44,-17.1351
2013,11,2013_11_CLE_CIN,CLE,CIN,0,79,-26.5559,60,-29.2487,19,2.6929,27,53,-24.9484
2013,11,2013_11_DET_PIT,DET,PIT,0,72,-1.5617,47,4.5534,25,-6.1151,27,64,2.5487
2013,11,2013_11_DET_PIT,PIT,DET,1,69,12.5214,46,22.1085,23,-9.5871,25,69,12.5214
2013,11,2013_11_GB_NYG,GB,NYG,0,52,-8.1634,32,-2.0934,20,-6.07,21,38,-6.4924
2013,11,2013_11_GB_NYG,NYG,GB,1,63,3.0434,39,-0.3315,24,3.3749,27,53,5.5847
2013,11,2013_11_IND_TEN,IND,TEN,0,66,14.6002,37,4.8542,29,9.7459,35,66,14.6002
2013,11,2013_11_IND_TEN,TEN,IND,1,54,15.3781,30,10.2078,24,5.1703,31,50,9.1408
2013,11,2013_11_KC_DEN,DEN,KC,1,76,4.2967,40,13.1487,36,-8.852,27,58,4.2983
2013,11,2013_11_KC_DEN,KC,DEN,0,73,-7.6452,48,-4.8587,25,-2.7865,25,57,-8.7377
2013,11,2013_11_MIN_SEA,MIN,SEA,0,69,-16.7038,37,-14.5129,32,-2.1909,26,48,-9.9493
2013,11,2013_11_MIN_SEA,SEA,MIN,1,48,7.9042,21,11.0777,27,-3.1735,25,37,9.5005
2013,11,2013_11_NE_CAR,CAR,NE,1,54,15.0174,31,11.4248,23,3.5926,24,54,15.0174
2013,11,2013_11_NE_CAR,NE,CAR,0,67,8.575,42,10.3602,25,-1.7852,37,67,8.575
2013,11,2013_11_NYJ_BUF,BUF,NYJ,1,64,2.2678,29,9.0948,35,-6.827,21,36,4.3104
2013,11,2013_11_NYJ_BUF,NYJ,BUF,0,56,-19.9919,33,-22.5857,23,2.5937,15,30,-15.611
2013,11,2013_11_OAK_HOU,HOU,LV,1,71,-19.6757,50,-14.7688,21,-4.9069,27,71,-19.6757
2013,11,2013_11_OAK_HOU,LV,HOU,0,62,-0.44,34,-1.2015,28,0.7615,21,62,-0.44
2013,11,2013_11_SD_MIA,LAC,MIA,0,62,4.6067,36,0.7315,26,3.8752,30,62,4.6067
2013,11,2013_11_SD_MIA,MIA,LAC,1,58,4.9312,39,1.4543,19,3.4769,27,58,4.9312
2013,11,2013_11_SF_NO,NO,SF,1,66,1.2548,44,0.0382,22,1.2166,35,66,1.2548
2013,11,2013_11_SF_NO,SF,NO,0,56,-7.2873,34,-0.8547,22,-6.4326,15,56,-7.2873
2013,11,2013_11_WAS_PHI,PHI,WAS,1,61,9.8897,29,13.7112,32,-3.8215,31,38,16.2624
2013,11,2013_11_WAS_PHI,WAS,PHI,0,78,3.3434,40,-3.7543,38,7.0977,38,48,-7.0012
2013,12,2013_12_CAR_MIA,CAR,MIA,0,68,-0.2141,40,-6.0203,28,5.8062,27,68,-0.2141
2013,12,2013_12_CAR_MIA,MIA,CAR,1,61,-7.1968,44,-1.6472,17,-5.5497,21,61,-7.1968
2013,12,2013_12_CHI_STL,CHI,LA,0,74,-2.8379,48,7.5623,26,-10.4002,37,66,7.7746
2013,12,2013_12_CHI_STL,LA,CHI,1,51,18.726,25,5.1938,26,13.5322,23,49,18.2249
2013,12,2013_12_DAL_NYG,DAL,NYG,0,60,2.9232,42,-0.6161,18,3.5393,27,60,2.9232
2013,12,2013_12_DAL_NYG,NYG,DAL,1,63,-7.3062,32,-13.3943,31,6.0881,26,63,-7.3062
2013,12,2013_12_DEN_NE,DEN,NE,0,86,0.0557,38,-10.0542,48,10.11,42,81,0.7849
2013,12,2013_12_DEN_NE,NE,DEN,1,84,-10.8977,53,6.5149,31,-17.4125,39,74,-13.9161
2013,12,2013_12_IND_ARI,ARI,IND,1,71,14.3608,41,18.8804,30,-4.5197,27,29,13.4314
2013,12,2013_12_IND_ARI,IND,ARI,0,56,-17.0176,41,-12.8086,15,-4.209,20,21,-14.5331
2013,12,2013_12_JAX_HOU,HOU,JAX,1,56,-15.0993,35,-10.9666,21,-4.1327,21,56,-15.0993
2013,12,2013_12_JAX_HOU,JAX,HOU,0,64,0.3009,37,1.182,27,-0.8811,26,64,0.3009
2013,12,2013_12_MIN_GB,GB,MIN,1,89,5.0641,56,-1.0662,33,6.1303,33,81,4.4827
2013,12,2013_12_MIN_GB,MIN,GB,0,79,7.8282,36,1.1748,43,6.6534,37,71,6.193
2013,12,2013_12_NO_ATL,ATL,NO,1,66,2.615,44,2.4594,22,0.1556,33,66,2.615
2013,12,2013_12_NO_ATL,NO,ATL,0,57,11.6307,34,12.6404,23,-1.0097,26,55,13.9935
2013,12,2013_12_NYJ_BAL,BAL,NYJ,1,62,-9.3773,31,0.1,31,-9.4774,19,46,-3.3612
2013,12,2013_12_NYJ_BAL,NYJ,BAL,0,55,-18.1807,27,-9.6419,28,-8.5388,16,39,-12.0887
2013,12,2013_12_PIT_CLE,CLE,PIT,1,73,-22.1201,58,-19.7236,15,-2.3966,24,48,-15.2247
2013,12,2013_12_PIT_CLE,PIT,CLE,0,65,0.0639,33,9.8743,32,-9.8104,27,42,5.438
2013,12,2013_12_SD_KC,KC,LAC,1,58,12.2842,41,8.758,17,3.5262,27,58,12.2842
2013,12,2013_12_SD_KC,LAC,KC,0,67,26.836,40,25.5121,27,1.3238,32,67,26.836
2013,12,2013_12_SF_WAS,SF,WAS,0,56,1.9955,26,9.6163,30,-7.6208,21,40,2.3461
2013,12,2013_12_SF_WAS,WAS,SF,1,58,-21.7206,32,-16.5859,26,-5.1346,19,46,-13.2707
2013,12,2013_12_TB_DET,DET,TB,1,72,-12.6184,48,-11.9283,24,-0.6901,29,72,-12.6184
2013,12,2013_12_TB_DET,TB,DET,0,45,2.3612,25,9.6205,20,-7.2593,13,45,2.3612
2013,12,2013_12_TEN_OAK,LV,TEN,1,55,0.5745,32,2.0254,23,-1.4509,24,55,0.5745
2013,12,2013_12_TEN_OAK,TEN,LV,0,73,15.4388,44,18.0609,29,-2.622,29,73,15.4388
2013,13,2013_13_ARI_PHI,ARI,PHI,0,67,-3.0706,46,-5.3004,21,2.2298,29,67,-3.0706
2013,13,2013_13_ARI_PHI,PHI,ARI,1,70,-3.9498,39,3.2495,31,-7.1992,27,68,-3.0821
2013,13,2013_13_ATL_BUF,ATL,BUF,0,83,1.6903,53,3.9535,30,-2.2632,36,83,1.6903
2013,13,2013_13_ATL_BUF,BUF,ATL,1,63,4.8572,32,-3.5994,31,8.4566,26,63,4.8572
2013,13,2013_13_CHI_MIN,CHI,MIN,0,65,3.9735,40,6.5588,25,-2.5853,29,65,3.9735
2013,13,2013_13_CHI_MIN,MIN,CHI,1,86,1.2723,46,-6.3327,40,7.605,36,86,1.2723
2013,13,2013_13_CIN_SD,CIN,LAC,0,61,2.0153,23,3.8024,38,-1.7871,36,52,11.0366
2013,13,2013_13_CIN_SD,LAC,CIN,1,63,-2.5801,39,-2.6371,24,0.057,23,63,-2.5801
2013,13,2013_13_DEN_KC,DEN,KC,0,63,25.679,35,28.2379,28,-2.5589,28,62,25.8604
2013,13,2013_13_DEN_KC,KC,DEN,1,67,12.5252,42,4.9218,25,7.6034,31,64,10.0044
2013,13,2013_13_GB_DET,DET,GB,1,76,10.6627,35,3.5027,41,7.16,42,54,1.5999
2013,13,2013_13_GB_DET,GB,DET,0,42,-22.7853,27,-10.3377,15,-12.4476,9,31,-18.1387
2013,13,2013_13_JAX_CLE,CLE,JAX,1,73,2.238,43,2.3834,30,-0.1454,33,73,2.238
2013,13,2013_13_JAX_CLE,JAX,CLE,0,72,2.7614,43,0.9106,29,1.8508,33,72,2.7614
2013,13,2013_13_MIA_NYJ,MIA,NYJ,0,79,6.4194,44,12.7901,35,-6.3707,39,61,8.0137
2013,13,2013_13_MIA_NYJ,NYJ,MIA,1,54,-23.1197,32,-17.1335,22,-5.9862,17,36,-13.0581
2013,13,2013_13_NE_HOU,HOU,NE,1,58,10.0762,31,3.731,27,6.3452,29,57,10.0023
2013,13,2013_13_NE_HOU,NE,HOU,0,69,14.2383,42,15.734,27,-1.4957,35,69,14.2383
2013,13,2013_13_NO_SEA,NO,SEA,0,55,-17.1268,39,-15.4457,16,-1.6811,20,25,-6.8704
2013,13,2013_13_NO_SEA,SEA,NO,1,68,11.1938,31,19.4756,37,-8.2818,29,36,14.6844
2013,13,2013_13_NYG_WAS,NYG,WAS,0,52,1.9457,31,3.8277,21,-1.8821,24,52,1.9457
2013,13,2013_13_NYG_WAS,WAS,NYG,1,68,-4.8894,37,-4.6492,31,-0.2403,26,68,-4.8894
2013,13,2013_13_OAK_DAL,DAL,LV,1,63,10.5162,34,5.2119,29,5.3043,31,59,12.4309
2013,13,2013_13_OAK_DAL,LV,DAL,0,54,-2.0911,30,7.1737,24,-9.2648,23,48,-3.8069
2013,13,2013_13_PIT_BAL,BAL,PIT,1,59,4.2157,37,7.3322,22,-3.1165,20,59,4.2157
2013,13,2013_13_PIT_BAL,PIT,BAL,0,63,11.6714,45,13.7063,18,-2.0349,28,63,11.6714
2013,13,2013_13_STL_SF,LA,SF,0,67,-8.3728,41,-4.8238,26,-3.549,29,37,-9.9193
2013,13,2013_13_STL_SF,SF,LA,1,61,3.1796,32,13.0703,29,-9.8907,23,51,7.9676
2013,13,2013_13_TB_CAR,CAR,TB,1,63,4.5221,29,7.0576,34,-2.5356,26,38,10.7299
2013,13,2013_13_TB_CAR,TB,CAR,0,45,-12.1282,26,-9.2138,19,-2.9144,16,31,-6.4428
2013,13,2013_13_TEN_IND,IND,TEN,1,60,-6.8189,37,-9.444,23,2.6252,23,60,-6.8189
2013,13,2013_13_TEN_IND,TEN,IND,0,74,-9.2874,38,-12.0901,36,2.8027,33,74,-9.2874
2013,14,2013_14_ATL_GB,ATL,GB,0,59,0.1378,36,0.6735,23,-0.5357,26,59,0.1378
2013,14,2013_14_ATL_GB,GB,ATL,1,70,-6.238,38,-7.3549,32,1.1169,29,70,-6.238
2013,14,2013_14_BUF_TB,BUF,TB,0,61,-28.7959,40,-23.4267,21,-5.3692,18,43,-20.5811
2013,14,2013_14_BUF_TB,TB,BUF,1,62,-17.8143,26,-11.711,36,-6.1033,11,39,-3.1229
2013,14,2013_14_CAR_NO,CAR,NO,0,62,-1.1747,39,-7.0605,23,5.8858,21,37,-1.1855
2013,14,2013_14_CAR_NO,NO,CAR,1,59,12.6071,44,13.455,15,-0.8479,28,37,15.7194
2013,14,2013_14_CLE_NE,CLE,NE,0,70,17.0283,44,19.8673,26,-2.839,30,70,17.0283
2013,14,2013_14_CLE_NE,NE,CLE,1,77,7.0067,56,4.9273,21,2.0795,40,68,-0.8512
2013,14,2013_14_DAL_CHI,CHI,DAL,1,69,34.5307,38,32.0234,31,2.5074,39,47,23.6779
2013,14,2013_14_DAL_CHI,DAL,CHI,0,54,15.8963,27,2.5747,27,13.3216,31,30,7.0386
2013,14,2013_14_DET_PHI,DET,PHI,0,59,-17.4589,27,3.2984,32,-20.7573,18,55,-13.346
2013,14,2013_14_DET_PHI,PHI,DET,1,71,7.0683,25,-1.5105,46,8.5788,30,61,2.5326
2013,14,2013_14_HOU_JAX,HOU,JAX,0,80,2.561,61,3.4014,19,-0.8403,32,79,2.595
2013,14,2013_14_HOU_JAX,JAX,HOU,1,57,4.1276,29,2.7825,28,1.3451,20,53,5.4464
2013,14,2013_14_IND_CIN,CIN,IND,1,67,24.0792,35,16.4112,32,7.668,34,51,16.9786
2013,14,2013_14_IND_CIN,IND,CIN,0,58,13.0543,46,13.6094,12,-0.5551,26,34,-3.7338
2013,14,2013_14_KC_WAS,KC,WAS,0,58,9.4848,23,4.8924,35,4.5924,25,20,11.0625
2013,14,2013_14_KC_WAS,WAS,KC,1,64,-24.8834,47,-19.1641,17,-5.7192,18,15,-8.6657
2013,14,2013_14_MIA_PIT,MIA,PIT,0,60,8.0696,35,3.8104,25,4.2592,26,60,8.0696
2013,14,2013_14_MIA_PIT,PIT,MIA,1,63,0.4511,42,4.4827,21,-4.0316,28,61,0.375
2013,14,2013_14_MIN_BAL,BAL,MIN,1,79,-11.5873,52,-6.1918,27,-5.3955,33,79,-11.5873
2013,14,2013_14_MIN_BAL,MIN,BAL,0,64,2.4014,39,8.0612,25,-5.6598,18,64,2.4014
2013,14,2013_14_NYG_SD,LAC,NYG,1,70,12.6175,30,14.8702,40,-2.2527,29,36,11.5662
2013,14,2013_14_NYG_SD,NYG,LAC,0,54,-6.7476,34,-6.7754,20,0.0278,26,22,-9.9341
2013,14,2013_14_OAK_NYJ,LV,NYJ,0,65,10.7476,39,7.8865,26,2.8611,25,47,8.5142
2013,14,2013_14_OAK_NYJ,NYJ,LV,1,58,7.8041,26,4.9153,32,2.8888,26,54,6.4358
2013,14,2013_14_SEA_SF,SEA,SF,0,50,4.1417,27,5.608,23,-1.4663,21,50,4.1417
2013,14,2013_14_SEA_SF,SF,SEA,1,63,-3.163,31,-1.1304,32,-2.0326,26,63,-3.163
2013,14,2013_14_STL_ARI,ARI,LA,1,64,6.7761,33,8.1289,31,-1.3528,28,30,10.6484
2013,14,2013_14_STL_ARI,LA,ARI,0,50,-15.0986,31,-14.8157,19,-0.2829,15,30,-8.9003
2013,14,2013_14_TEN_DEN,DEN,TEN,1,87,31.0194,58,21.8987,29,9.1208,46,77,26.6222
2013,14,2013_14_TEN_DEN,TEN,DEN,0,48,0.3149,26,-2.6398,22,2.9547,17,39,7.2659
2013,15,2013_15_ARI_TEN,ARI,TEN,0,67,12.5341,32,12.5889,35,-0.0548,30,64,13.7707
2013,15,2013_15_ARI_TEN,TEN,ARI,1,77,10.1191,58,9.3697,19,0.7494,40,61,1.9172
2013,15,2013_15_BAL_DET,BAL,DET,0,60,-7.4269,39,-1.9881,21,-5.4388,18,59,-5.9447
2013,15,2013_15_BAL_DET,DET,BAL,1,64,-3.642,36,-4.3153,28,0.6733,24,64,-3.642
2013,15,2013_15_BUF_JAX,BUF,JAX,0,70,2.303,28,-2.0511,42,4.3541,32,70,2.303
2013,15,2013_15_BUF_JAX,JAX,BUF,1,72,-14.1163,41,-10.8154,31,-3.3009,29,71,-11.6388
2013,15,2013_15_CHI_CLE,CHI,CLE,0,62,5.4162,33,0.4088,29,5.0074,30,61,0.2296
2013,15,2013_15_CHI_CLE,CLE,CHI,1,56,-2.0905,39,-5.0446,17,2.9541,26,51,-8.3143
2013,15,2013_15_CIN_PIT,CIN,PIT,0,68,-3.1038,46,2.1398,22,-5.2436,28,22,-12.175
2013,15,2013_15_CIN_PIT,PIT,CIN,1,62,2.7993,26,11.1266,36,-8.3272,25,27,8.5493
2013,15,2013_15_GB_DAL,DAL,GB,1,69,5.7089,51,1.0746,18,4.6343,37,64,7.7322
2013,15,2013_15_GB_DAL,GB,DAL,0,66,13.1352,42,7.406,24,5.7293,32,49,-0.4089
2013,15,2013_15_HOU_IND,HOU,IND,0,63,-23.1479,38,-23.7765,25,0.6285,19,37,-12.2881
2013,15,2013_15_HOU_IND,IND,HOU,1,68,-11.6509,33,-4.3014,35,-7.3495,24,36,2.3256
2013,15,2013_15_KC_OAK,KC,LV,0,50,21.2963,27,20.8155,23,0.4808,24,33,18.7136
2013,15,2013_15_KC_OAK,LV,KC,1,74,-9.8432,41,-6.8954,33,-2.9478,25,49,-2.3409
2013,15,2013_15_NE_MIA,MIA,NE,1,63,9.1847,41,13.899,22,-4.7143,29,63,9.1847
2013,15,2013_15_NE_MIA,NE,MIA,0,77,13.7384,55,12.3081,22,1.4302,40,77,13.7384
2013,15,2013_15_NO_STL,LA,NO,1,52,8.7093,20,8.3552,32,0.3541,22,31,12.9071
2013,15,2013_15_NO_STL,NO,LA,0,81,6.5421,60,5.2816,21,1.2604,41,41,-1.2722
2013,15,2013_15_NYJ_CAR,CAR,NYJ,1,60,11.5115,26,10.7007,34,0.8108,26,54,10.6312
2013,15,2013_15_NYJ_CAR,NYJ,CAR,0,60,0.556,32,-3.145,28,3.7009,23,48,-6.0822
2013,15,2013_15_PHI_MIN,MIN,PHI,1,73,12.6227,38,13.1218,35,-0.4991,37,55,12.0356
2013,15,2013_15_PHI_MIN,PHI,MIN,0,67,7.1771,54,9.4776,13,-2.3006,34,46,-4.517
2013,15,2013_15_SD_DEN,DEN,LAC,1,53,4.4747,42,8.7986,11,-4.3239,26,43,2.7992
2013,15,2013_15_SD_DEN,LAC,DEN,0,64,12.2341,22,13.9731,42,-1.739,26,61,14.2491
2013,15,2013_15_SEA_NYG,NYG,SEA,1,53,-25.657,39,-20.1299,14,-5.5271,18,32,-17.34
2013,15,2013_15_SEA_NYG,SEA,NYG,0,67,2.0335,33,1.7373,34,0.2962,30,42,6.2066
2013,15,2013_15_SF_TB,SF,TB,0,68,10.9978,31,7.0638,37,3.9339,32,65,12.1002
2013,15,2013_15_SF_TB,TB,SF,1,50,-10.6991,38,-8.139,12,-2.5601,19,42,-2.8805
2013,15,2013_15_WAS_ATL,ATL,WAS,1,61,-14.2963,41,-8.4496,20,-5.8467,23,61,-14.2963
2013,15,2013_15_WAS_ATL,WAS,ATL,0,67,-7.7637,46,3.5949,21,-11.3587,31,67,-7.7637
2013,16,2013_16_ARI_SEA,ARI,SEA,0,67,-13.5328,27,-9.7465,40,-3.7863,19,66,-13.1327
2013,16,2013_16_ARI_SEA,SEA,ARI,1,51,-15.8176,31,-12.9876,20,-2.8299,14,51,-15.8176
2013,16,2013_16_ATL_SF,ATL,SF,0,69,2.3653,49,5.3727,20,-3.0074,36,61,1.0004
2013,16,2013_16_ATL_SF,SF,ATL,1,54,14.0709,24,5.7245,30,8.3464,29,54,14.0709
2013,16,2013_16_CHI_PHI,CHI,PHI,0,62,-9.7158,43,-5.5232,19,-4.1926,22,20,-8.3421
2013,16,2013_16_CHI_PHI,PHI,CHI,1,61,27.5935,27,9.9126,34,17.6809,38,24,13.2913
2013,16,2013_16_CLE_NYJ,CLE,NYJ,0,64,-7.9313,43,-14.4121,21,6.4808,27,57,-5.4555
2013,16,2013_16_CLE_NYJ,NYJ,CLE,1,73,13.9216,37,10.7569,36,3.1647,35,73,13.9216
2013,16,2013_16_DAL_WAS,DAL,WAS,0,51,7.2117,29,8.8811,22,-1.6693,21,51,7.2117
2013,16,2013_16_DAL_WAS,WAS,DAL,1,64,0.6418,36,1.4402,28,-0.7984,26,64,0.6418
2013,16,2013_16_DEN_HOU,DEN,HOU,0,70,16.2726,52,15.0205,18,1.2521,33,60,11.7761
2013,16,2013_16_DEN_HOU,HOU,DEN,1,66,-16.1048,40,-13.4535,26,-2.6513,20,57,-12.0278
2013,16,2013_16_IND_KC,IND,KC,0,69,10.5139,38,11.1902,31,-0.6763,29,48,12.9716
2013,16,2013_16_IND_KC,KC,IND,1,52,-13.5233,32,-15.7035,20,2.1802,24,38,-10.0073
2013,16,2013_16_MIA_BUF,BUF,MIA,1,73,-1.0658,26,0.1106,47,-1.1764,33,61,2.8531
2013,16,2013_16_MIA_BUF,MIA,BUF,0,52,-26.4461,40,-21.9015,12,-4.5446,9,39,-21.6241
2013,16,2013_16_MIN_CIN,CIN,MIN,1,75,11.8595,40,18.3055,35,-6.446,31,36,3.666
2013,16,2013_16_MIN_CIN,MIN,CIN,0,48,-24.5725,31,-30.6057,17,6.0331,16,28,-21.1197
2013,16,2013_16_NE_BAL,BAL,NE,1,73,-29.1616,46,-19.3685,27,-9.7932,28,40,-15.3299
2013,16,2013_16_NE_BAL,NE,BAL,0,62,4.3819,28,1.6703,34,2.7116,27,41,3.1106
2013,16,2013_16_NO_CAR,CAR,NO,1,42,-4.8801,25,-5.7743,17,0.8942,12,42,-4.8801
